,name,address,brand,is_self,gas,diesel,washcar,lpg,fixcar,convenience,hour24,gu,lat,lng
404,대성산업㈜ 대성주유소,서울 은평구 통일로 642,GS칼텍스,Y,"1,619","1,550",Y,N,N,N,Y,은평구,37.6039651,126.9352913
405,뉴타운셀프주유소,서울 은평구 통일로 1031,S-OIL,Y,"1,625","1,635",N,N,N,N,N,은평구,37.6123992,126.9292744
406,코끼리주유소,서울 은평구 서오릉로 41 (녹번동),자가상표,N,"1,698","1,678",Y,N,N,N,N,은평구,37.6044033,126.9241965
407,현대오일뱅크㈜직영 재동주유소,서울 종로구 율곡로 58 (경운동),현대오일뱅크,Y,"1,549","1,531",N,N,N,N,N,종로구,37.5743567,126.9871406
408,안풍주유소,서울 종로구 자하문로 303,S-OIL,N,"1,659","1,659",Y,N,N,N,N,종로구,37.5991115,126.9591542
409,㈜지에스이앤알 평창주유소,서울 종로구 평창문화로 135 (평창동),현대오일뱅크,Y,"1,659","1,690",Y,N,N,N,N,종로구,37.6125337,126.9703038
410,자하문주유소,서울 종로구 자하문로 248 (부암동),SK에너지,Y,"1,669","1,699",Y,N,N,N,N,종로구,37.5963101,126.9642698
411,구도일주유소특종,서울 종로구 평창문화로 90 (평창동),S-OIL,N,"1,690","1,690",Y,N,N,N,N,종로구,37.6114973,126.9724497
412,(주)중앙에너비스 혜화주유소,서울 종로구 창경궁로35길 1,SK에너지,N,"1,915","1,613",N,N,N,N,N,종로구,37.586068,127.0010581
413,경복궁주유소,서울 종로구 율곡로 6 (중학동),GS칼텍스,N,"2,180","2,210",N,N,N,N,N,종로구,37.5760111,126.9806619
414,SK북악주유소,서울 종로구 평창문화로 137,SK에너지,N,"2,198","2,168",Y,N,N,N,N,종로구,37.5729503,126.9793579
415,(주)대양씨앤씨 사직주유소,서울 종로구 사직로 65 (사직동),GS칼텍스,N,"2,210","2,195",N,N,N,N,N,종로구,37.5744645,126.9666181
416,다산주유소,서울 중구 다산로 233,S-OIL,Y,"1,609","1,599",N,N,N,N,N,중구,37.5638911,127.0156764
417,세화주유소,서울 중구 왕십리로 403,알뜰주유소,N,"1,668","1,638",Y,N,Y,N,Y,중구,37.5647176,127.0254838
418,장충드림주유소,서울 중구 동호로 296,S-OIL,Y,"1,675","1,645",Y,N,N,N,N,중구,37.5607136,127.0031771
419,현대오일뱅크 장원주유소,서울 중구 동호로 203 (신당동),현대오일뱅크,N,"1,798","1,799",N,N,N,N,N,중구,37.5559993,127.0092633
420,SK에너지(주) 퇴계로주유소,서울 중구 퇴계로 228 (필동2가),SK에너지,N,"1,819","1,849",N,N,N,N,N,중구,37.5598189,126.9946111
421,장충주유소,서울 중구 장충단로 202 (장충동1가),SK에너지,N,"1,948","1,898",Y,N,N,N,Y,중구,37.5608027,127.0076024
422,신당동주유소,서울 중구 다산로 242 (신당동),SK에너지,N,"2,098","1,998",Y,N,N,N,Y,중구,37.5645746,127.0164982
423,약수주유소,서울 중구 다산로 173,GS칼텍스,N,"2,197","2,168",Y,N,Y,N,Y,중구,37.5590093,127.0126631
424,필동주유소,서울 중구 퇴계로 196 (필동2가),GS칼텍스,N,"2,449","2,369",N,N,N,N,Y,중구,37.5598189,126.9946111
425,서남주유소,서울 중구 통일로 30,SK에너지,N,"2,684","2,593",Y,N,N,N,Y,중구,37.5583477,126.9720901
426,대원주유소,서울 중랑구 동일로 600,GS칼텍스,Y,"1,545","1,477",Y,N,N,N,N,중랑구,37.583895,127.080133
427,(주)자연에너지 대창주유소,서울 중랑구 동일로 636 (면목동),현대오일뱅크,Y,"1,545","1,477",N,N,N,N,N,중랑구,37.58717,127.0802173
428,오천만주유소,서울 중랑구 동일로 547 (면목동),S-OIL,Y,"1,547","1,477",Y,N,N,N,N,중랑구,37.5788373,127.0793099
429,구도일주유소 동천,서울 중랑구 동일로 654 (면목동),S-OIL,Y,"1,554","1,497",Y,N,N,N,N,중랑구,37.5888677,127.0802349
430,면목SELF주유소,서울 중랑구 동일로 627 (면목동),SK에너지,Y,"1,565","1,477",Y,N,Y,N,N,중랑구,37.5863022,127.0795124
431,대양주유소,서울 중랑구 봉우재로 105 (상봉동),GS칼텍스,Y,"1,575","1,477",Y,N,N,N,N,중랑구,37.5945172,127.0885982
432,우림주유소,서울 중랑구 용마산로 487 (망우제3동),GS칼텍스,Y,"1,575","1,515",Y,N,N,N,N,중랑구,37.6001716,127.0994451
433,(주)태영 구도일주유소 한인,서울 중랑구 망우로 170 (상봉동),S-OIL,Y,"1,577","1,497",Y,N,Y,N,N,중랑구,37.5924108,127.071856
434,(주)기지에너지,서울 중랑구 용마산로 716 (신내동),S-OIL,N,"1,579","1,539",N,N,N,N,N,중랑구,37.6147043,127.1018978
435,신일셀프주유소,서울 중랑구 상봉로 58 (망우동),SK에너지,Y,"1,598","1,598",Y,N,Y,N,Y,중랑구,37.5909065,127.093834
436,용마로주유소,서울 중랑구 용마산로 309 (면목동),SK에너지,Y,"1,598","1,598",Y,N,N,N,N,중랑구,37.5798731,127.0921597
437,신내주유소,서울 중랑구 용마산로 705 (신내동),SK에너지,Y,"1,599","1,569",Y,N,N,N,N,중랑구,37.6141201,127.100916
438,범아주유소,서울 중랑구 동일로 881 (묵동),S-OIL,N,"1,619","1,589",Y,N,Y,N,N,중랑구,37.609176,127.0776619
